i_id,city,state,zip
3924,Storm Lake,IA,50588
3925,Utica,NY,13503-047
3926,Fayetteville,GA,30214
3927,Uniontown,PA,15401
3928,Uniontown,PA,15401
3929,Uniontown,PA,15401
3930,Oak Hill,WV,25901
3931,Fayetteville,NC,28303
3932,Fayetteville,TN,37334-013
3933,Fayetteville,TN,37334-0135
3934,Fayetteville,NC,28301-429
3935,Fayetteville,NC,28303-023
3936,Quincy,CA,95971-912
3952,Sacramento,CA,95834
3954,Lodi,NJ,7644
3956,Big Rapids,MI,49307-225
3957,Ferrum,VA,24088-900
3958,Santa Barbara,CA,93105
3959,Meridian,MS,39307
3960,Norwood,MA,2062
3961,Canandaigua,NY,14424-839
3962,Mt. Kisco,NY,10549
3963,Hancock,MI,49930-188
3964,Sandusky,OH,44870-478
3965,Sandusky,OH,44870
3966,Beloit,WI,53511-0000
3967,Saint Augustine,FL,32084-1919
3968,Saint Augustine,FL,32084-191
3969,Crystal Lake,IL,60014
3970,Adrian,MI,49221
3971,Boston,MA,2116
3972,Nashville,TN,37208-450
3973,Fitchburg,MA,01420-269
3974,Fitchburg,MA,01420-2697
3975,Santa Cruz,CA,95062
3976,Santa Cruz,CA,95062
3977,Dix Hills,NY,11746-587
3978,Saint Augustine,FL,32084
3979,Saint Augustine,FL,32084
3980,Palm Coast,FL,32137-4714
3981,Kalispell,MT,59901
3982,Vero Beach,FL,32960-270
3984,Emporia,KS,66801
3985,Flint,MI,48504-439
3986,Florence,SC,29501-054
3987,Fort Myers,FL,33966-1155
3988,Wilton Manor,FL,33311
3989,Tallahassee,FL,32307
3990,Boca Raton,FL,33431-099
3991,Pompano Beach,FL,33064
3992,Clearwater,FL,33759
3993,Clearwater,FL,33759
3994,Miami,FL,33174
3995,Lakeland,FL,33813
3996,Kissimmee,FL,34744
3997,Kissimmee,FL,34744
3998,Orlando,FL,32819
3999,Jacksonville,FL,32216-998
4000,Temple Terrace,FL,33617-557
4001,Orlando,FL,32809-572
4002,Pompano Beach,FL,33064
4003,Pompano Beach,FL,33064
4004,Jacksonville,FL,32202
4005,Lauderhill,FL,33313
4006,Miami,FL,33144
4007,Lake City,FL,32025-2007
4008,Fort Myers,FL,33965-656
4009,Orlando,FL,32803
4010,Orlando,FL,32803-124
4011,Winter Park,FL,32792
4012,Melbourne,FL,32901-6975
4013,Melbourne,FL,32901-697
4014,Pensacola,FL,32514
4015,Miami,FL,33199
4016,Key West,FL,33040
4017,Miami Gardens,FL,33054-619
4018,Pompano Beach,FL,33062
4019,Tampa,FL,33619-135
4020,Jacksonville,FL,32256-124
4021,Lakeland,FL,33801
4022,Melbourne,FL,32935
4023,Orlando,FL,32810
4024,Orange Park,FL,32073
4025,Clearwater,FL,33759-135
4026,Orlando,FL,32819
4027,Tampa,FL,33614
4028,Hialeah,FL,33012
4029,Hialeah,FL,33012
4030,Gainesville,FL,32601
4031,Lakeland,FL,33801-569
4032,Jacksonville,FL,32202
4033,Tallahassee,FL,32306-103
4034,Orlando,FL,32826
4035,Jacksonville,FL,32211-512
4037,Detroit,MI,48238
4038,Detroit,MI,48238
4039,Detroit,MI,48238
4040,Cloquet,MN,55720
4041,Saint Louis,MO,63105-309
4042,Monroeville,PA,15146
4043,Bronx,NY,10458
4044,Springfield,MO,65807
4045,Anderson,SC,29624-2405
4046,Anderson,SC,29624-240
4047,Winston Salem,NC,27103-519
4048,Harlem,MT,59526-015
4049,New Town,ND,58763
4050,Hays,KS,67601-409
4051,Durango,CO,81301-399
4052,Fort Myers,FL,33916-2204
4053,Poplar,MT,59255
4054,Fort Pierce,FL,34982-633
4055,Fort Scott,KS,66701-314
4056,Fort Valley,GA,31030-431
4057,Fort Worth,TX,76116
4058,Akron,OH,44310-0000
4059,Mobile,AL,36609
4060,Centerville,OH,45459-2712
4061,Centerville,OH,45459-2712
4062,Cuyahoga Falls,OH,44221-2949
4063,Dothan,AL,36303
4064,Foley,AL,36535
4065,Indianapolis,IN,46268
4066,Miami,FL,33144
4067,Mobile,AL,36609
4068,Montgomery,AL,36117
4069,Norfolk,VA,23502-4101
4070,Ravenna,OH,44266
4071,Tampa,FL,33619
4072,Winter Park,FL,32789
4073,Houston,TX,77060
4074,Erie,PA,16506-1013
4075,Forty Fort,PA,18704-2936
4076,Grand Prairie,TX,75050
4077,Lawrenceville,NJ,8648
4078,Mulberry,FL,33860
4079,Nashville,TN,37211
4080,Pensacola,FL,32514
4081,Scranton,PA,18509-2903
4082,Ripley,MS,38663-006
4083,Bethesda,MD,20814-146
4084,Knoxville,TN,37918
4085,Archbold,OH,43502
4086,Washington,MO,63090
4087,Monroe,WI,53566
4088,Colton,CA,92324
4089,Oak Lawn,IL,60453
4090,West Hartford,CT,06110-192
4091,West Hartford,CT,06110-1922
4092,Appleton,WI,54912-227
4093,Framingham,MA,01701-910
4094,Framingham,MA,01701-9101
4095,Layton,UT,84041
4096,Florence,SC,29506
4097,Oklahoma City,OK,73142-278
4098,Berkeley,CA,94709-120
4099,Steubenville,OH,43952-176
4100,Sandy,UT,84070
4101,Borger,TX,79008-511
4102,Philadelphia,PA,19124-261
4103,Cleveland,TN,37312-393
4104,Houston,TX,77021-290
4105,Ontario,CA,91761
4106,Hempstead,NY,11550-300
4107,New Orleans,LA,70123
4108,Chambersburg,PA,17201
4109,Rindge,NH,03461-006
4110,Concord,NH,03301-419
4111,Rindge,NH,03461-0060
4112,Joplin,MO,64801-159
4113,Columbus,OH,43215-539
4114,Needham,MA,02492-124
4115,Lancaster,PA,17604-300
4116,Columbus,OH,43223
4117,Buckhannon,WV,26201
4118,Frederick,MD,21702
4119,Frederick,MD,21701
4120,Eureka,CA,95501
4122,Nashville,TN,37205-011
4123,Henderson,TN,38340-239
4124,Cerritos,CA,90703
4125,Spring Lake,MI,49456
4126,New York,NY,10013-261
4127,Fresno,CA,93741
4128,Fresno,CA,93702-470
4129,Wichita,KS,67213
4130,Westminster,CO,80031
4131,Hyden,KY,41749
4132,Hyden,KY,41749
4133,Frostburg,MD,21532-109
4139,Winter Park,FL,32792-742
4140,Winter Park,FL,32792-7429
4141,Scottsbluff,NE,69361
4142,Oakland,ME,4963
4143,Pasadena,CA,91182
4144,Johnstown,NY,12095-379
4145,Xenia,OH,45385
4146,Greenville,SC,29613-616
4147,Miami,FL,33135-4142
4150,Oakbrook,IL,60523
4151,SEATTLE,WA,98108
4152,SAN JOSE,CA,95111
4153,BERLIN,NJ,8009
4154,NEW BRIGHTON,PA,15066
4155,LILBURN,GA,30247
4156,COCOA,FL,329263519
4157,Erie,PA,16502
4158,DANVILLE,PA,17822
4159,MOUNTAIN HOME,ID,83647-0908
4160,GARDEN GROVE,CA,92841
4161,HOUSTON,TX,77036
4162,BURLINGTON,MA,1803
4163,ATLANTA,GA,30312
4164,ATLANTA,GA,30312
4165,ATLANTA,GA,30328
4166,NEW YORK,NY,10011
4167,NORFOLK,VA,23509-253
4168,AUKE BAY,AK,99821
4169,SANTA ANA,CA,92704
4170,ORMOND BEACH,FL,32176
4171,SANTA ANA,CA,92704
4172,VIRGINIA BEACH,VA,23455
4173,KANSAS CITY,MO,641183098
4174,CORPUS CHRISTI,TX,78415
4175,GLENDALE,CA,912064454
4176,GLENS FALLS,NY,12801
4177,HICKSVILLE,NY,11801
4178,GREAT NECK,NY,11021
4179,SEWELL,NJ,8080
4180,WEST PALM BEACH,FL,33409
4181,EASTABOGA,AL,36260
4182,OXNARD,CA,930332441
4183,MILWAUKEE,WI,53219
4184,BRONX,NY,10466
4185,MARINA,CA,93933
4186,SANTA CRUZ,CA,95060
4187,MILFORD,CT,6460
4188,BRADENTON,FL,34202
4189,KENNEWICK,WA,993363551
4190,Seattle,WA,98144-2371
4191,MIDDLEBURG HTS.,OH,44130-7810
4192,NEW YORK,NY,10021
4193,BRISTOL,VA,24203
4194,DALLAS,TX,75215
4195,GRAND ISLAND,NE,68802
4196,SLIDELL,LA,70460
4197,SLIDELL,LA,70460
4198,TREVOSE,PA,190538404
4199,HARRISON TOWNSHIP,MI,48045
4200,MCGEHEE,AR,71654-0747
4201,SAN FRANCISCO,CA,94102
4202,TOWSON,MD,21204
4203,ANDOVER,MA,1810
4204,PHILADELPHIA,PA,19152
4205,ROCHESTER,NY,14623
4206,SPRINGFIELD,MA,1104
4207,VAN NUYS,CA,914061740
4208,GREENVILLE,NC,27834
4209,LOCKNEY,TX,79241
4210,TOWSON,MD,21286
4211,WHEATON,MD,20902
4212,BOULDER,CO,80306
4213,PENSACOLA,FL,325053105
4214,Bradenton,FL,34210
4216,Rainbow City,AL,35906
4217,Gadsden,AL,35902-022
4218,Oakwood,GA,30566
4219,Scottsboro,AL,35768
4220,North Hollywood,CA,91606-1593
4221,Fresno,CA,93728
4222,Louisville,KY,40207
4223,Louisville,KY,40207
4224,Galena,AK,99741
4225,Altamonte,FL,32701
4226,Washington,DC,20002-369
4227,Clinton Township,MI,48036
4228,Rio Grande,OH,45674-015
4229,Gallipolis,OH,45631-260
4230,Galveston,TX,77550-749
4231,Brooklyn,NY,11230
4232,Erie,PA,16541
4233,Garden City,KS,67846-633
4234,Boiling Springs,NC,28017
4235,Charleston,WV,25301
4236,McHenry,MD,21541
4237,Evanston,IL,60201-329
4238,Seattle,WA,98122
4239,Dallas,NC,28034
4240,Redondo Beach,CA,90278
4241,New Haven,CT,6511
4242,Kenosha,WI,53144-169
4243,Gilroy,CA,95020
4246,Quincy,IL,62301
4247,Carlsbad,CA,92008
4248,Seattle,WA,98125
4249,Batavia,NY,14020
4250,Batavia,NY,14020
4251,Cookeville,TN,38501-1907
4252,Cookeville,TN,38501-1907
4253,Lebanon,TN,37087
4254,Lebanon,TN,37087
4255,Beaver Falls,PA,15010-359
4256,Cranbury,NJ,8512
4257,Dothan,AL,36303-923
4258,Dothan,AL,36303-9234
4259,Hanceville,AL,35077-200
4260,Selma,AL,36703-280
4261,Newberg,OR,97132
4262,Fairfax,VA,22030-444
4263,Pensacola,FL,32526-892
4264,Miami,FL,33142
4265,Washington,DC,20052
4266,Georgetown,KY,40324
4267,Washington,DC,20057
4268,Dalton,GA,30721-3952
4269,Conyers,GA,30013
4270,Lilburn,GA,30047-3778
4271,Milledgeville,GA,31061
4272,Milledgeville,GA,31061
4273,Lawrenceville,GA,30043
4274,Augusta,GA,30912
4275,Rome,GA,30162-186
4276,Athens,GA,30606-315
4278,Atlanta,GA,30332
4279,Norcross,GA,30093
4280,Atlanta,GA,30303
4281,Atlanta,GA,30329
4282,Marietta,GA,30067
4283,Milledgeville,GA,31061-339
4284,Rome,GA,30161
4285,Clarkston,GA,30021-2397
4286,Statesboro,GA,30460
4287,Americus,GA,31709-469
4288,Atlanta,GA,30302-308
4289,Lakewood,NJ,08701-269
4290,Fairlawn,OH,44333
4291,Locust Grove,VA,22508-210
4292,New York,NY,10065
4293,Gettysburg,PA,17325-148
4295,Vienna,VA,22182
4296,Boston,MA,2116
4297,Farmington,CT,6032
4298,West Point,MS,39773
4299,Reeds Spring,MO,65737
4301,Appleton,WI,54911
4302,Appleton,WI,54914-8613
4303,Appleton,WI,54914-8613
4304,Spokane,WA,99201
4305,Centreville,MI,49032-971
4306,Glendale,CA,91201
4307,Glendale,CA,91201
4308,Glendale,CA,91208-289
4309,Glenville,WV,26351-129
4310,Glenwood Springs,CO,81601
4311,Far Rockaway,NY,11691
4312,Alexandria,VA,22314
4313,Oakdale,MN,55128-593
4314,New York,NY,10007
4315,Woodbury,MN,55125-3388
4316,Grand Chute,WI,54914-0000
4317,Woodbury,MN,55125-3388
4318,Vega Baja,PR,00693-000
4319,Sewell,NJ,8080
4320,Hollywood,CA,90038
4321,Plainfield,VT,05667-943
4322,Cincinnati,OH,45202-683
4324,Ironwood,MI,49938
4325,Mill Valley,CA,94941-319
4326,San Francisco,CA,94105-296
4327,Visalia,CA,93277
4328,Dublin,CA,94568
4329,Wilmington,DE,19808
4330,Myrtle Beach,SC,29579
4331,Carlsbad,CA,92008
4332,Myrtle Beach,SC,29579
4333,Myrtle Beach,SC,29579
4334,Spokane,WA,99258-000
4335,Cincinnati,OH,45220-248
4336,Vincennes,IN,47591
4337,Panama City,FL,32401
4338,Cleveland,OH,44103
4339,Wenham,MA,1984
4340,Shawnee,OK,74804
4341,South Hamilton,MA,1982
4342,Goshen,IN,46526-479
4343,Baltimore,MD,21204-279
4344,University Park,IL,60466-097
4345,Ballwin,MO,63011
4346,Wyoming,MI,49509
4347,Winona Lake,IN,46590
4348,Fayetteville,NC,28314-2343
4349,Omaha,NE,68108-362
4350,Lamoni,IA,50140
4351,Berkeley,CA,94709
4352,Atlanta,GA,30303-305
4353,Canton,IL,61520-249
4354,Arlington,VA,22209-213
4355,Grambling,LA,71245
4356,Phoenix,AZ,85017
4357,Grand Rapids,MI,49503-329
4358,Chillicothe,MO,64601
4359,Allendale,MI,49401-940
4360,Des Moines,IA,50316
4361,Des Moines,IA,50316
4362,Melrose Park,PA,19027-301
4363,Aberdeen,WA,98520-759
4364,Denison,TX,75020-829
4366,Elko,NV,89801
4367,Port Huron,MI,48060
4368,Lansing,MI,48917-129
4369,Lyndhurst,OH,44124
4371,Erie,PA,16509-248
4372,Cincinnati,OH,45246
4373,Lawton,OK,73505-839
4374,Altoona,PA,16602-3616
4375,Johnstown,PA,15904
4376,Tyngsboro,MA,1879
4377,Painted Post,NY,14870-9518
4378,Chicago,IL,60612
4379,Okmulgee,OK,74447
4380,Poultney,VT,05764-119
4381,Auburn,WA,98092-369
4382,Xenia,OH,45385
4383,Waynesburg,PA,15370-828
4384,Xenia,OH,45385-9545
4385,Greenfield,MA,01301-973
4386,Greensboro,NC,27401-187
4387,Greenville,IL,62246-015
4388,Greenville,SC,29607
4389,Seattle,WA,98103
4391,Gretna,LA,70053
4392,Griffin,GA,30223-204
4394,Grinnell,IA,50112-169
4395,Grove City,PA,16127-210
4396,Mangilao,GU,96913
4401,Greensboro,NC,27410-410
4402,Jamestown,NC,27282
4404,Tampa,FL,33619
4405,Panama City,FL,32401
4406,Panama City,FL,32405
4407,Panama City,FL,32401
4408,Decatur,GA,30035-402
4409,San Mateo,CA,94403
4410,Saint Peter,MN,56082-149
4411,Eugene,OR,97403
4412,Shreveport,LA,71105
4414,Lilburn,GA,30047-344
4415,Lilburn,GA,30047-3447
4416,Sandy Springs,GA,30328
4417,Lawrenceville,GA,30043-570
4418,Gwynedd Valley,PA,19437-090
4420,MERIDEN,CT,6450
4421,Meriden,CT,6451
4422,MONTGOMERY,AL,36116-269
4423,Montgomery,AL,36108-319
4424,BECKLEY,WV,25801
4425,LAUREL,MD,20707
4426,BOSTON,MA,02111-1307
4427,HACKENSACK,NJ,7601
4428,NEWARK,DE,19713
4429,INDIANAPOLIS,IN,46250-1529
4430,SEYMOUR,IN,47274
4431,FLINT,MI,48507
4432,PORT HURON,MI,48060
4433,CAMBRIDGE,OH,43725
4434,FAIRMONT,MN,56031
4435,ST GEORGE,UT,84770
4436,PHOENIX,AZ,85033
4437,LEBANON,MO,65536
4438,MORRISTOWN,TN,37814
4439,URBANDALE,IA,50323
4440,ARROYO,PR,714
4441,SEATTLE,WA,981042499
4442,Cambridge,MA,2141
4443,Cambridge,MA,2141
4444,NEW YORK,NY,10037
4445,NEW YORK,NY,10037
4446,LANDOVER,MD,20785
4447,COLUMBUS,MS,39702
4448,NEW CUMBERLAND,PA,17070
4449,PITTSBURGH,PA,15222
4450,HARRISON,AR,72601
4451,HARRISONBURG,VA,22801
4452,ORMOND BEACH,FL,32174
4453,HARTFORD,CT,6051
4454,PALATINE,IL,60067
4455,NEW CASTLE,PA,16101
4456,HASTINGS,MN,55033
4457,HONOLULU,HI,968175327
4458,HAYWARD,CA,94541
4459,CENTER CITY,MN,55012
4460,Tucson,AZ,85706
4461,NANUET,NY,10954
4462,HOPKINSVILLE,KY,42240
4463,PROVIDENCE,KY,42450
4464,FT COLLINS,CO,80525
4465,SOUTH EL MONTE,CA,91733
4466,PARIS,KY,40361
4467,SANTEE,CA,920710168
4468,EAU CLAIRE,WI,54703
4469,OKLAHOMA,OK,73127
4470,LAS VEGAS,NV,89122
4471,BENTON HARBOR,MI,49023
4472,EUGENE,OR,97401
4473,HOLLYWOOD,FL,330220311
4474,COSTA MESA,CA,926266000
4475,CONCORD,CA,94520
4476,SPRING,TX,77379
4477,FULLERTON,CA,92833
4478,LEWISTON,ME,4240
4479,LOS ANGELES,CA,900574312
4480,ABILENE,TX,79601-2316
4481,DETROIT,MI,48202
4482,ORLANDO,FL,32808
4483,EASTHAMPTON,MA,1027
4484,GREENWOOD,IN,46142
4485,PLAINFIELD,NJ,7060
4486,MIAMI,FL,33144
4487,MIAMI,FL,331442405
4488,YPSILANTI,MI,481982898
4489,CHATTANOOGA,TN,37415
4490,TUCSON,AZ,857317600
4491,SPRINGFIELD,MO,65803
4492,HILLSDALE,MI,49242
4493,PEARL,MS,39208
4494,WASILLA,AK,99687
4495,LAKEWOOD,OH,44107
4496,CHEBOYGAN,MI,49721
4497,SELMA,AL,36701
4498,LANSING,MI,48906
4499,HOLLYWOOD,CA,90028
4500,HOLLYWOOD,FL,33020
4501,HOLLYWOOD,CA,900286201
4502,HOLLYWOOD,CA,900780815
4503,GREENVILLE,SC,29601
4504,SPOKANE,WA,99207
4505,CAMP HILL,PA,170112288
4506,JORDANVILLE,NY,13361
4507,CHEYNEY,PA,19319
4508,TAKOMA PARK,MD,20012
4509,HONOLULU,HI,96816
4510,INDIANAPOLIS,IN,46240
4511,LINDEN,NJ,7036
4512,SAN FRANCISCO,CA,94102
4513,HOUSTON,TX,77009
4514,HOUSTON,TX,77024-1330
4515,HOUSTON,TX,77063
4516,CARO,MI,48723
4517,Clarksburg,WV,26301-227
4518,Hinton,WV,25951
4519,Parkersburg,WV,26103
4521,Akron,OH,44308
4522,Houston,TX,77032
4523,BAYONNE,NJ,7002
4524,JERSEY CITY,NJ,7302
4525,NORTH BERGEN,NJ,7047
4526,HUEYTOWN,AL,35023
4527,TRIADELPHIA,WV,26059
4528,HUNTINGTON,IN,46750
4529,WESTMINSTER,CA,92683
4530,NORWICH,CT,6360
4531,PASADENA,CA,911097013
4532,PASADENA,CA,91109
4533,HUNTSVILLE,AL,35801
4534,FLINT,MI,48503
4535,SAN DIEGO,CA,921083849
4536,LAFAYETTE,LA,70501
4537,BEDFORD PARK,IL,60638
4538,BROOKLYN,NY,11211
4539,CROWN POINT,IN,46307
4540,ALBUQUERQUE,NM,87112
4541,SANTA ROSA,CA,95401
4542,GLENDALE,CA,91204
4544,La Puente,CA,91746-0002
4545,City of Industry,CA,91745-000
4546,Hagerstown,MD,21742
4547,Hagerstown,MD,21742-659
4548,Montgomery,AL,36111-2201
4549,Kirksville,MO,63501
4550,Suitland,MD,20746-2960
4551,New Carrollton,MD,20784
4552,Rexburg,ID,83440
4553,Safford,AZ,85546
4554,Bloomington,IN,47404
4555,Orange,CA,92867
4556,Apopka,FL,32703
4557,Brooklyn,NY,11220-540
4558,Brooklyn,NY,11220-5409
4559,Fort Collins,CO,80525
4560,Rockville,MD,20852
4561,Indianapolis,IN,46250
4562,Noblesville,IN,46060-0000
4563,San Bernardino,CA,92405
4564,Wheaton,IL,60187
4565,Palos Hills,IL,60465
4566,Sycamore,IL,60178
4567,Oswego,IL,60543
4568,Worcester,MA,01604-221
4569,Bloomington,IL,61701
4570,Charlotte,NC,28204
4571,Weldon,NC,27890
4572,San Antonio,TX,78230-1736
4573,Turners Falls,MA,01376-030
4574,San Antonio,TX,78230-173
4576,Council Bluffs,IA,51503-528
4577,Lincoln,NE,68501-282
4578,Cedar Rapids,IA,52404
4579,Omaha,NE,68134
4580,Johnstown,NY,12095
4581,Davenport,IA,52807
4582,Saint Paul,MN,55104-128
4583,Hampden-Sydney,VA,23943-012
4584,Amherst,MA,01002-500
4585,Norfolk,VA,23509
4586,Hampton,VA,23668-009
4587,Medina,OH,44256
4588,Medina,OH,44256
4589,Mesquite,TX,75149
4590,Redlands,CA,92373-6271
4593,Salem,OH,44460-175
4594,Hannibal,MO,63401-228
4595,Hannibal,MO,63401-1999
4596,Hannibal,MO,63401-199
4598,Hanover,IN,47243-010
4599,Hanover,PA,17331
4604,San Pedro,CA,90731
4605,Torrance,CA,90509-291
4606,Bryn Mawr,PA,19010-347
4607,Abilene,TX,79698
4608,Searcy,AR,72143
4609,Bel Air,MD,21015-169
4610,New York,NY,10027-442
4611,New York,NY,10027-4426
4612,Columbia,SC,29204
4613,Rocky River,OH,44116-4307
4614,Palatine,IL,60067-7398
4615,Chicago,IL,60606
4616,Cherry Hill,NJ,8002
4617,Cherry Hill,NJ,8002
4618,Stratford,NJ,8084
4619,Voorhees,NJ,8043
4620,Wilmington,DE,19803
4621,Saint Louis,MO,63103-213
4622,Harrisburg,PA,17110-299
4623,Middletown,PA,17057-485
4624,Harrisburg,PA,17101-2208
4625,Allentown,PA,18109
4626,Baltimore,MD,21201
4627,Clifton,NJ,7111
4628,Delran,NJ,8075
4629,Deptford,NJ,8096
4630,Ewing,NJ,08638-395
4631,Jersey City,NJ,7302
4632,Oakhurst,NJ,7755
4633,Philadelphia,PA,19103
4634,Reading,PA,19601
4635,South Orange,NJ,07079-000
4636,Vineland,NJ,8360
4637,Wilmington,DE,19804
4638,Washington,DC,20001
4639,Morrisville,NC,27560-0000
4640,Anderson,IN,46013
4641,Columbus,IN,47203-1843
4642,Elkhart,IN,46516
4643,Evansville,IN,47715-4601
4644,Fort Wayne,IN,46825-4911
4645,Grove City,OH,43123
4646,Indianapolis,IN,46204-2611
4647,Indianapolis,IN,46239
4648,Lafayette,IN,47905
4649,Marion,IN,46952-2338
4650,Muncie,IN,47303
4651,Indianapolis,IN,46278
4652,Terre Haute,IN,47803
4653,Piney Point,MD,20674
4654,Hartford,CT,06105-289
4655,Hartford,CT,06105-226
4656,Salinas,CA,93901
4657,Oneonta,NY,13820-402
4658,Danielson,CT,6239
4659,Cambridge,MA,2138
4660,Claremont,CA,91711
4661,Lawrence,KS,66046-480
4663,Hastings,NE,68901
4664,Haverford,PA,19041-139
4665,Honolulu,HI,96817
4666,Honolulu,HI,96813
4667,Hilo,HI,96720-409
4668,Honolulu,HI,96813-311
4669,Honolulu,HI,96814-3518
4670,Honolulu,HI,96813
4671,Honolulu,HI,96813
4672,Waterloo,IA,50701
4673,Hays,KS,67601
4674,Clyde,NC,28721-990
4675,Center City,MN,55012
4676,Hazleton,PA,18202
4677,Rapid City,SD,57701
4678,Rapid City,SD,57701
4679,Lewiston,ID,83501
4680,Minot,ND,58701-391
4681,Madisonville,KY,42431
4682,Salida,CA,95367
4683,San Francisco,CA,94105
4684,St. Louis,MO,63143
4685,Perrysburg,OH,43551
4686,Escondido,CA,92025
4687,Salt Lake City,UT,84111-323
4688,Hattiesburg,MS,39402
4689,Lapeer,MI,48446-777
4690,Miami Gardens,FL,33169
4691,Bozeman,MT,59715
4692,Denver,CO,80218-128
4693,Union,NJ,7083
4694,Santa Ana,CA,92705
4695,Inglewood,CA,90303
4696,Dublin,GA,31021
4697,Normal,IL,61761-944
4698,Garberville,CA,95542
4701,Newton Centre,MA,2459
4702,Skokie,IL,60077
4703,Cincinnati,OH,45220
4704,Cincinnati,OH,45220
4706,Tiffin,OH,44883-246
4707,Tiffin,OH,44883-2462
4709,Honolulu,HI,96814
4710,New York,NY,10035
4711,Brookline,MA,02445-749
4712,Saddle Brook,NJ,7663
4714,Arkadelphia,AR,71999-000
4715,Conway,AR,72032-308
4716,Brooklyn Park,MN,55445
4717,Highland Springs,VA,23075
4718,Fitchburg,MA,01420-567
4719,Danbury,CT,6811
4720,Danbury,CT,6811
4721,Everett,WA,98201
4722,Dearborn,MI,48128-149
4724,Dunn,NC,28334
4725,Florence,AL,35630-997
4726,Little Rock,AR,72227
4727,Columbus,OH,43213
4728,Denver,CO,80212
4729,Kansas City,MO,64131
4730,Little Rock,AR,72227
4731,Oklahoma City,OK,73149
4732,Wichita,KS,67210
4733,Manassas,VA,20111-217
4734,Fort Myers,FL,33912
4735,Jacksonville,FL,32216
4736,Manassas,VA,20111-2176
4737,Toppenish,WA,98948
4738,Sewickley,PA,15143-149
4739,Moon Twp,PA,15108
4740,Ilion,NY,13357
4741,Herkimer,NY,13350-159
4742,Raytown,MO,64138-269
4743,Kenner,LA,70062
4744,Toledo,OH,43615
4745,Atlanta,GA,30326
4746,Birmingham,AL,35209
4747,Brookfield,WI,53005
4748,Kenner,LA,70062
4749,Kenosha,WI,53144
4750,Madison,WI,53718
4751,Minneapolis,MN,55428-3548
4752,Toledo,OH,43615
4753,Manchester,NH,03103-996
4754,Hesston,KS,67062-209
4755,Miami,FL,33174
4756,Hibbing,MN,55746
4757,Saint Louis,MO,63146
4758,Portsmouth,VA,23707
4759,Woodward,OK,73801
4760,High Point,NC,27262-359
4761,Marietta,GA,30067
4762,Brookfield,WI,53005
4763,Irving,TX,75038
4764,Kansas City,MO,64114
4765,Las Vegas,NV,89102
4766,Memphis,TN,38134
4767,Saint Louis Park,MN,55416
4768,Nashville,TN,37211
4769,Orlando,FL,32803
4770,Phoenix,AZ,85014
4771,Highland,KS,66035-416
4772,Des Moines,WA,98198-980
4773,Hamburg,NY,14075-159
4774,Hillsboro,TX,76645
4775,Tampa,FL,33606
4776,Hillsdale,MI,49242
4777,Moore,OK,73160
4778,Daly City,CA,94014
4779,Saint Joseph,MO,64506-510
4780,Hiram,OH,44234
4782,Caguas,PR,726
4783,Madisonville,TN,37354-400
4784,Troy,OH,45373-240
4785,Geneva,NY,14456
4786,Hobe Sound,FL,33455-106
4787,Nelsonville,OH,45764
4788,Naples,FL,34119-7932
4789,Hempstead,NY,11549
4791,Ramsey,NJ,07446-255
4792,Linden,NJ,7036
4793,Nutley,NJ,7110
4794,Hackensack,NJ,7601
4796,Baltimore,MD,21218-2407
4797,Roanoke,VA,24020
4798,Stockton,CA,95210
4799,Norman,OK,76034
4800,Miami Beach,FL,33141
4801,Miami Beach,FL,33141
4802,Goodman,MS,39079
4803,Cromwell,CT,06416-200
4804,Notre Dame,IN,46556-030
4805,Philadelphia,PA,19114-200
4806,Teaneck,NJ,07666-424
4807,Teaneck,NJ,07666-4246
4808,Oakland,CA,94619-169
4809,Holyoke,MA,1040
4810,Torrance,CA,90505
4811,Mason,OH,45040
4812,Maumee,OH,43537-4050
4814,Honolulu,HI,96817-459
4815,Indianapolis,IN,46256
4816,Frederick,MD,21701
4817,Salisbury,NC,28144
4818,Lauderdale Lakes,FL,33311
4819,Holland,MI,49423
4820,Fullerton,CA,92831-319
4821,San Diego,CA,92111-2622
4822,Conway,SC,29526
4823,Hot Springs,AR,71901
4824,Houghton,NY,14744
4825,Houghton Lake,MI,48629-970
4826,Bridgeport,CT,06604-470
4827,Kansas City,MO,64110-282
4828,Kansas City,MO,64110-2826
4829,Houston,TX,77061-000
4830,Houston,TX,77074-329
4831,Houston,TX,77266-7517
4832,Houston,TX,77266-751
4833,Houston,TX,77092-772
4834,Houston,TX,77020
4835,Houston,TX,77026
4836,Houston,TX,77074-2007
4837,Houston,TX,77036
4838,Big Spring,TX,79720
4839,Columbia,MD,21044-319
4840,Brownwood,TX,76801-279
4841,Washington,DC,20059-000
4842,Manchester,CT,6040
4843,Manchester,CT,6040
4844,Howell,MI,48843
4849,Jersey City,NJ,7306
4850,Troy,NY,12180
4851,New Paltz,NY,12561
4852,Highland,NY,12528-2418
4853,Caguas,PR,726
4854,Cambridge,MA,2141
4855,Humacao,PR,792
4857,Pinellas Park,FL,33781
4858,Arcata,CA,95521-829
4859,Stockton,CA,95207-389
4860,Stockton,CA,95207-3896
4863,Levittown,NY,11756-137
4864,Montgomery,AL,36106-214
4865,Mill Creek,PA,7060
4866,Huntington,WV,25701
4867,Huntington,WV,25705-203
4868,Huntington,IN,46750
